date,family,method,ticker,weight
2022-12-01,Equity,Minimum Variance + Context-Weighted Sentiment,WMT,0.11605466416257253
2022-12-01,Equity,Minimum Variance + Context-Weighted Sentiment,XOM,0.01608801595962907
2023-01-03,Equity,Minimum Variance + Context-Weighted Sentiment,ABBV,0.07692373144926427
2023-01-03,Equity,Minimum Variance + Context-Weighted Sentiment,ABT,0.0
2023-01-03,Equity,Minimum Variance + Context-Weighted Sentiment,ADBE,1.5757061589738256e-17
2023-01-03,Equity,Minimum Variance + Context-Weighted Sentiment,AEP,0.0
2023-01-03,Equity,Minimum Variance + Context-Weighted Sentiment,AMD,1.64280764898356e-17
2023-01-03,Equity,Minimum Variance + Context-Weighted Sentiment,AMGN,0.17379067252940772
2023-01-03,Equity,Minimum Variance + Context-Weighted Sentiment,AMT,5.306537701524208e-18
2023-01-03,Equity,Minimum Variance + Context-Weighted Sentiment,BA,5.443052259094808e-18
2023-01-03,Equity,Minimum Variance + Context-Weighted Sentiment,CAT,0.0
2023-01-03,Equity,Minimum Variance + Context-Weighted Sentiment,CCI,0.0
2023-01-03,Equity,Minimum Variance + Context-Weighted Sentiment,CMCSA,0.0
2023-01-03,Equity,Minimum Variance + Context-Weighted Sentiment,COP,0.0
2023-01-03,Equity,Minimum Variance + Context-Weighted Sentiment,CVX,0.05251484807241917
2023-01-03,Equity,Minimum Variance + Context-Weighted Sentiment,D,0.01713518335612415
2023-01-03,Equity,Minimum Variance + Context-Weighted Sentiment,DD,2.5366529382167282e-18
2023-01-03,Equity,Minimum Variance + Context-Weighted Sentiment,DIS,0.0
2023-01-03,Equity,Minimum Variance + Context-Weighted Sentiment,DOW,1.6652519893791237e-18
2023-01-03,Equity,Minimum Variance + Context-Weighted Sentiment,DUK,0.017528068613592723
2023-01-03,Equity,Minimum Variance + Context-Weighted Sentiment,EA,0.10353680205668771
2023-01-03,Equity,Minimum Variance + Context-Weighted Sentiment,GE,0.0
2023-01-03,Equity,Minimum Variance + Context-Weighted Sentiment,GILD,0.009802942800580569
2023-01-03,Equity,Minimum Variance + Context-Weighted Sentiment,GS,6.512378632264291e-19
2023-01-03,Equity,Minimum Variance + Context-Weighted Sentiment,INTC,3.0503909201417217e-18
2023-01-03,Equity,Minimum Variance + Context-Weighted Sentiment,KO,0.09067002925819442
2023-01-03,Equity,Minimum Variance + Context-Weighted Sentiment,MMM,6.164408952484051e-18
2023-01-03,Equity,Minimum Variance + Context-Weighted Sentiment,MRK,0.2289271296203454
2023-01-03,Equity,Minimum Variance + Context-Weighted Sentiment,MS,1.6283705347283278e-18
2023-01-03,Equity,Minimum Variance + Context-Weighted Sentiment,NEE,0.0
2023-01-03,Equity,Minimum Variance + Context-Weighted Sentiment,NEM,0.014396042193721783
2023-01-03,Equity,Minimum Variance + Context-Weighted Sentiment,NKE,0.0
2023-01-03,Equity,Minimum Variance + Context-Weighted Sentiment,NUE,1.811720560886926e-17
2023-01-03,Equity,Minimum Variance + Context-Weighted Sentiment,NVDA,0.0
2023-01-03,Equity,Minimum Variance + Context-Weighted Sentiment,O,0.05912864347683074
2023-01-03,Equity,Minimum Variance + Context-Weighted Sentiment,OXY,4.121500589579943e-18
2023-01-03,Equity,Minimum Variance + Context-Weighted Sentiment,PLD,6.317988356589006e-18
2023-01-03,Equity,Minimum Variance + Context-Weighted Sentiment,PSA,0.0
2023-01-03,Equity,Minimum Variance + Context-Weighted Sentiment,QCOM,2.7799776105678893e-18
2023-01-03,Equity,Minimum Variance + Context-Weighted Sentiment,SBUX,1.0321307065636745e-18
2023-01-03,Equity,Minimum Variance + Context-Weighted Sentiment,SHW,0.0
2023-01-03,Equity,Minimum Variance + Context-Weighted Sentiment,SLB,2.9782763894859568e-18
2023-01-03,Equity,Minimum Variance + Context-Weighted Sentiment,SO,2.1713569414101327e-18
2023-01-03,Equity,Minimum Variance + Context-Weighted Sentiment,T,0.0035004401948996685
2023-01-03,Equity,Minimum Variance + Context-Weighted Sentiment,TMUS,1.0211189162728974e-17
2023-01-03,Equity,Minimum Variance + Context-Weighted Sentiment,TTWO,0.03482005054287788
2023-01-03,Equity,Minimum Variance + Context-Weighted Sentiment,UPS,0.0
2023-01-03,Equity,Minimum Variance + Context-Weighted Sentiment,USB,0.0
2023-01-03,Equity,Minimum Variance + Context-Weighted Sentiment,V,3.165797015002488e-18
2023-01-03,Equity,Minimum Variance + Context-Weighted Sentiment,WFC,2.263726418410067e-18
2023-01-03,Equity,Minimum Variance + Context-Weighted Sentiment,WMT,0.10835523754208319
2023-01-03,Equity,Minimum Variance + Context-Weighted Sentiment,XOM,0.00897017829297057
2023-02-01,Equity,Minimum Variance + Context-Weighted Sentiment,ABBV,0.06529953447221307
2023-02-01,Equity,Minimum Variance + Context-Weighted Sentiment,ABT,0.0
2023-02-01,Equity,Minimum Variance + Context-Weighted Sentiment,ADBE,0.0
2023-02-01,Equity,Minimum Variance + Context-Weighted Sentiment,AEP,7.587267849247625e-18
2023-02-01,Equity,Minimum Variance + Context-Weighted Sentiment,AMD,0.0
2023-02-01,Equity,Minimum Variance + Context-Weighted Sentiment,AMGN,0.17004121139233394
2023-02-01,Equity,Minimum Variance + Context-Weighted Sentiment,AMT,5.361772714217775e-18
2023-02-01,Equity,Minimum Variance + Context-Weighted Sentiment,BA,0.0
2023-02-01,Equity,Minimum Variance + Context-Weighted Sentiment,CAT,0.0
2023-02-01,Equity,Minimum Variance + Context-Weighted Sentiment,CCI,8.688296790382856e-18
2023-02-01,Equity,Minimum Variance + Context-Weighted Sentiment,CMCSA,0.0
2023-02-01,Equity,Minimum Variance + Context-Weighted Sentiment,COP,0.0
2023-02-01,Equity,Minimum Variance + Context-Weighted Sentiment,CVX,0.05409083227298712
2023-02-01,Equity,Minimum Variance + Context-Weighted Sentiment,D,0.03416784219068595
2023-02-01,Equity,Minimum Variance + Context-Weighted Sentiment,DD,0.0
2023-02-01,Equity,Minimum Variance + Context-Weighted Sentiment,DIS,1.3662797685181039e-17
2023-02-01,Equity,Minimum Variance + Context-Weighted Sentiment,DOW,6.5225279380423845e-18
2023-02-01,Equity,Minimum Variance + Context-Weighted Sentiment,DUK,0.005739429990831515
2023-02-01,Equity,Minimum Variance + Context-Weighted Sentiment,EA,0.13041973590810224
2023-02-01,Equity,Minimum Variance + Context-Weighted Sentiment,GE,0.0
2023-02-01,Equity,Minimum Variance + Context-Weighted Sentiment,GILD,0.0
2023-02-01,Equity,Minimum Variance + Context-Weighted Sentiment,GS,0.0
2023-02-01,Equity,Minimum Variance + Context-Weighted Sentiment,INTC,0.0
2023-02-01,Equity,Minimum Variance + Context-Weighted Sentiment,KO,0.0787720117523185
2023-02-01,Equity,Minimum Variance + Context-Weighted Sentiment,MMM,1.0089968065755647e-17
2023-02-01,Equity,Minimum Variance + Context-Weighted Sentiment,MRK,0.22129081346907747
2023-02-01,Equity,Minimum Variance + Context-Weighted Sentiment,MS,1.8239048584031517e-18
2023-02-01,Equity,Minimum Variance + Context-Weighted Sentiment,NEE,1.0315791173177822e-18
2023-02-01,Equity,Minimum Variance + Context-Weighted Sentiment,NEM,0.007139100977020628
2023-02-01,Equity,Minimum Variance + Context-Weighted Sentiment,NKE,6.929080946692229e-19
2023-02-01,Equity,Minimum Variance + Context-Weighted Sentiment,NUE,5.229423875467595e-18
2023-02-01,Equity,Minimum Variance + Context-Weighted Sentiment,NVDA,6.864116853544607e-18
2023-02-01,Equity,Minimum Variance + Context-Weighted Sentiment,O,0.07105646267378952
2023-02-01,Equity,Minimum Variance + Context-Weighted Sentiment,OXY,1.200253893366298e-18
2023-02-01,Equity,Minimum Variance + Context-Weighted Sentiment,PLD,8.322417356602818e-18
2023-02-01,Equity,Minimum Variance + Context-Weighted Sentiment,PSA,0.0
2023-02-01,Equity,Minimum Variance + Context-Weighted Sentiment,QCOM,1.464266561085084e-17
2023-02-01,Equity,Minimum Variance + Context-Weighted Sentiment,SBUX,5.3023536768068015e-18
2023-02-01,Equity,Minimum Variance + Context-Weighted Sentiment,SHW,0.0
2023-02-01,Equity,Minimum Variance + Context-Weighted Sentiment,SLB,0.0
2023-02-01,Equity,Minimum Variance + Context-Weighted Sentiment,SO,8.013653626132603e-18
2023-02-01,Equity,Minimum Variance + Context-Weighted Sentiment,T,0.0295915125694143
2023-02-01,Equity,Minimum Variance + Context-Weighted Sentiment,TMUS,0.0
2023-02-01,Equity,Minimum Variance + Context-Weighted Sentiment,TTWO,0.022680966975457018
2023-02-01,Equity,Minimum Variance + Context-Weighted Sentiment,UPS,0.0
2023-02-01,Equity,Minimum Variance + Context-Weighted Sentiment,USB,0.0
2023-02-01,Equity,Minimum Variance + Context-Weighted Sentiment,V,0.0
2023-02-01,Equity,Minimum Variance + Context-Weighted Sentiment,WFC,0.0
2023-02-01,Equity,Minimum Variance + Context-Weighted Sentiment,WMT,0.10177216475314371
2023-02-01,Equity,Minimum Variance + Context-Weighted Sentiment,XOM,0.007938380602625084
2023-03-01,Equity,Minimum Variance + Context-Weighted Sentiment,ABBV,0.04750094871279448
2023-03-01,Equity,Minimum Variance + Context-Weighted Sentiment,ABT,3.650852124645557e-18
2023-03-01,Equity,Minimum Variance + Context-Weighted Sentiment,ADBE,8.939287705886657e-18
2023-03-01,Equity,Minimum Variance + Context-Weighted Sentiment,AEP,1.221801707756515e-18
2023-03-01,Equity,Minimum Variance + Context-Weighted Sentiment,AMD,0.0
2023-03-01,Equity,Minimum Variance + Context-Weighted Sentiment,AMGN,0.19178403452951695
2023-03-01,Equity,Minimum Variance + Context-Weighted Sentiment,AMT,0.0
2023-03-01,Equity,Minimum Variance + Context-Weighted Sentiment,BA,2.8066763107147954e-18
2023-03-01,Equity,Minimum Variance + Context-Weighted Sentiment,CAT,0.0
2023-03-01,Equity,Minimum Variance + Context-Weighted Sentiment,CCI,1.879774745306682e-18
2023-03-01,Equity,Minimum Variance + Context-Weighted Sentiment,CMCSA,0.0
2023-03-01,Equity,Minimum Variance + Context-Weighted Sentiment,COP,2.8437434929341117e-18
2023-03-01,Equity,Minimum Variance + Context-Weighted Sentiment,CVX,0.06168662241890462
2023-03-01,Equity,Minimum Variance + Context-Weighted Sentiment,D,0.004956896172718397
2023-03-01,Equity,Minimum Variance + Context-Weighted Sentiment,DD,0.0
2023-03-01,Equity,Minimum Variance + Context-Weighted Sentiment,DIS,7.025956862923412e-19
2023-03-01,Equity,Minimum Variance + Context-Weighted Sentiment,DOW,1.4542871533168108e-18
2023-03-01,Equity,Minimum Variance + Context-Weighted Sentiment,DUK,0.04739214746256976
2023-03-01,Equity,Minimum Variance + Context-Weighted Sentiment,EA,0.09645105190036952
2023-03-01,Equity,Minimum Variance + Context-Weighted Sentiment,GE,0.0
2023-03-01,Equity,Minimum Variance + Context-Weighted Sentiment,GILD,0.0
2023-03-01,Equity,Minimum Variance + Context-Weighted Sentiment,GS,0.0
2023-03-01,Equity,Minimum Variance + Context-Weighted Sentiment,INTC,0.0
2023-03-01,Equity,Minimum Variance + Context-Weighted Sentiment,KO,0.08314686420524306
2023-03-01,Equity,Minimum Variance + Context-Weighted Sentiment,MMM,0.0
2023-03-01,Equity,Minimum Variance + Context-Weighted Sentiment,MRK,0.21304747680657124
2023-03-01,Equity,Minimum Variance + Context-Weighted Sentiment,MS,0.0
2023-03-01,Equity,Minimum Variance + Context-Weighted Sentiment,NEE,0.0
2023-03-01,Equity,Minimum Variance + Context-Weighted Sentiment,NEM,0.0009255262220638437
2023-03-01,Equity,Minimum Variance + Context-Weighted Sentiment,NKE,0.0
2023-03-01,Equity,Minimum Variance + Context-Weighted Sentiment,NUE,0.0
2023-03-01,Equity,Minimum Variance + Context-Weighted Sentiment,NVDA,0.0
2023-03-01,Equity,Minimum Variance + Context-Weighted Sentiment,O,0.08753411605205774
2023-03-01,Equity,Minimum Variance + Context-Weighted Sentiment,OXY,0.0
2023-03-01,Equity,Minimum Variance + Context-Weighted Sentiment,PLD,5.1141048493360684e-18
2023-03-01,Equity,Minimum Variance + Context-Weighted Sentiment,PSA,0.0
2023-03-01,Equity,Minimum Variance + Context-Weighted Sentiment,QCOM,0.0
2023-03-01,Equity,Minimum Variance + Context-Weighted Sentiment,SBUX,0.0
2023-03-01,Equity,Minimum Variance + Context-Weighted Sentiment,SHW,0.0
2023-03-01,Equity,Minimum Variance + Context-Weighted Sentiment,SLB,0.0
2023-03-01,Equity,Minimum Variance + Context-Weighted Sentiment,SO,0.0
2023-03-01,Equity,Minimum Variance + Context-Weighted Sentiment,T,0.0424453059056322
2023-03-01,Equity,Minimum Variance + Context-Weighted Sentiment,TMUS,6.199395567937168e-19
2023-03-01,Equity,Minimum Variance + Context-Weighted Sentiment,TTWO,0.02738128188667456
2023-03-01,Equity,Minimum Variance + Context-Weighted Sentiment,UPS,6.681898092336383e-19
2023-03-01,Equity,Minimum Variance + Context-Weighted Sentiment,USB,0.0
2023-03-01,Equity,Minimum Variance + Context-Weighted Sentiment,V,0.0
2023-03-01,Equity,Minimum Variance + Context-Weighted Sentiment,WFC,0.0
2023-03-01,Equity,Minimum Variance + Context-Weighted Sentiment,WMT,0.09574772772488362
2023-03-01,Equity,Minimum Variance + Context-Weighted Sentiment,XOM,0.0
2023-04-03,Equity,Minimum Variance + Context-Weighted Sentiment,ABBV,0.057079073950437716
2023-04-03,Equity,Minimum Variance + Context-Weighted Sentiment,ABT,9.714626131548822e-18
2023-04-03,Equity,Minimum Variance + Context-Weighted Sentiment,ADBE,9.799846803590866e-18
2023-04-03,Equity,Minimum Variance + Context-Weighted Sentiment,AEP,0.0
2023-04-03,Equity,Minimum Variance + Context-Weighted Sentiment,AMD,0.0
2023-04-03,Equity,Minimum Variance + Context-Weighted Sentiment,AMGN,0.18485169942476554
2023-04-03,Equity,Minimum Variance + Context-Weighted Sentiment,AMT,5.107877556625069e-18
2023-04-03,Equity,Minimum Variance + Context-Weighted Sentiment,BA,5.0391951662114915e-18
2023-04-03,Equity,Minimum Variance + Context-Weighted Sentiment,CAT,0.0
2023-04-03,Equity,Minimum Variance + Context-Weighted Sentiment,CCI,7.888200188478175e-18
2023-04-03,Equity,Minimum Variance + Context-Weighted Sentiment,CMCSA,1.1907147917694421e-17
2023-04-03,Equity,Minimum Variance + Context-Weighted Sentiment,COP,0.0
2023-04-03,Equity,Minimum Variance + Context-Weighted Sentiment,CVX,0.03242761161364419
2023-04-03,Equity,Minimum Variance + Context-Weighted Sentiment,D,0.016431033379667094
2023-04-03,Equity,Minimum Variance + Context-Weighted Sentiment,DD,0.0
2023-04-03,Equity,Minimum Variance + Context-Weighted Sentiment,DIS,0.0
2023-04-03,Equity,Minimum Variance + Context-Weighted Sentiment,DOW,0.0
2023-04-03,Equity,Minimum Variance + Context-Weighted Sentiment,DUK,0.008228269579759986
2023-04-03,Equity,Minimum Variance + Context-Weighted Sentiment,EA,0.10526911240968369
2023-04-03,Equity,Minimum Variance + Context-Weighted Sentiment,GE,0.0
2023-04-03,Equity,Minimum Variance + Context-Weighted Sentiment,GILD,1.4537945714317557e-17
2023-04-03,Equity,Minimum Variance + Context-Weighted Sentiment,GS,4.839553869270028e-19
2023-04-03,Equity,Minimum Variance + Context-Weighted Sentiment,INTC,0.0
2023-04-03,Equity,Minimum Variance + Context-Weighted Sentiment,KO,0.1357158936745047
2023-04-03,Equity,Minimum Variance + Context-Weighted Sentiment,MMM,0.0
2023-04-03,Equity,Minimum Variance + Context-Weighted Sentiment,MRK,0.18838968919509158
2023-04-03,Equity,Minimum Variance + Context-Weighted Sentiment,MS,2.267820727951516e-18
2023-04-03,Equity,Minimum Variance + Context-Weighted Sentiment,NEE,4.491885110921638e-18
2023-04-03,Equity,Minimum Variance + Context-Weighted Sentiment,NEM,0.0050690647025274215
2023-04-03,Equity,Minimum Variance + Context-Weighted Sentiment,NKE,6.092716310455441e-18
2023-04-03,Equity,Minimum Variance + Context-Weighted Sentiment,NUE,5.07910486355831e-18
2023-04-03,Equity,Minimum Variance + Context-Weighted Sentiment,NVDA,1.4452407579762272e-17
2023-04-03,Equity,Minimum Variance + Context-Weighted Sentiment,O,0.07454371188617528
2023-04-03,Equity,Minimum Variance + Context-Weighted Sentiment,OXY,0.0
2023-04-03,Equity,Minimum Variance + Context-Weighted Sentiment,PLD,0.0
2023-04-03,Equity,Minimum Variance + Context-Weighted Sentiment,PSA,0.0
2023-04-03,Equity,Minimum Variance + Context-Weighted Sentiment,QCOM,0.0
2023-04-03,Equity,Minimum Variance + Context-Weighted Sentiment,SBUX,0.0
2023-04-03,Equity,Minimum Variance + Context-Weighted Sentiment,SHW,1.8784067827190204e-18
2023-04-03,Equity,Minimum Variance + Context-Weighted Sentiment,SLB,0.0
2023-04-03,Equity,Minimum Variance + Context-Weighted Sentiment,SO,1.2636731960279282e-17
2023-04-03,Equity,Minimum Variance + Context-Weighted Sentiment,T,0.05184753015264228
2023-04-03,Equity,Minimum Variance + Context-Weighted Sentiment,TMUS,0.0
2023-04-03,Equity,Minimum Variance + Context-Weighted Sentiment,TTWO,0.023053283889176813
2023-04-03,Equity,Minimum Variance + Context-Weighted Sentiment,UPS,4.039772241816299e-18
2023-04-03,Equity,Minimum Variance + Context-Weighted Sentiment,USB,3.592720469014463e-18
2023-04-03,Equity,Minimum Variance + Context-Weighted Sentiment,V,1.437335323955228e-19
2023-04-03,Equity,Minimum Variance + Context-Weighted Sentiment,WFC,2.072737694188754e-18
2023-04-03,Equity,Minimum Variance + Context-Weighted Sentiment,WMT,0.10721329739799822
2023-04-03,Equity,Minimum Variance + Context-Weighted Sentiment,XOM,0.00988072874392546
2023-05-01,Equity,Minimum Variance + Context-Weighted Sentiment,ABBV,0.08050577327768402
2023-05-01,Equity,Minimum Variance + Context-Weighted Sentiment,ABT,2.9154059106649195e-19
2023-05-01,Equity,Minimum Variance + Context-Weighted Sentiment,ADBE,7.541154121227083e-18
2023-05-01,Equity,Minimum Variance + Context-Weighted Sentiment,AEP,0.0
2023-05-01,Equity,Minimum Variance + Context-Weighted Sentiment,AMD,0.0
2023-05-01,Equity,Minimum Variance + Context-Weighted Sentiment,AMGN,0.18329827540291893
2023-05-01,Equity,Minimum Variance + Context-Weighted Sentiment,AMT,3.29909513728225e-18
2023-05-01,Equity,Minimum Variance + Context-Weighted Sentiment,BA,6.1907483978169626e-18
2023-05-01,Equity,Minimum Variance + Context-Weighted Sentiment,CAT,0.0
2023-05-01,Equity,Minimum Variance + Context-Weighted Sentiment,CCI,0.0
2023-05-01,Equity,Minimum Variance + Context-Weighted Sentiment,CMCSA,2.030970539120457e-18
2023-05-01,Equity,Minimum Variance + Context-Weighted Sentiment,COP,0.0
2023-05-01,Equity,Minimum Variance + Context-Weighted Sentiment,CVX,0.04263472678163837
2023-05-01,Equity,Minimum Variance + Context-Weighted Sentiment,D,0.006845159661661134
2023-05-01,Equity,Minimum Variance + Context-Weighted Sentiment,DD,3.047095509808184e-18
2023-05-01,Equity,Minimum Variance + Context-Weighted Sentiment,DIS,4.159969635516704e-18
2023-05-01,Equity,Minimum Variance + Context-Weighted Sentiment,DOW,1.6200187478064819e-18
2023-05-01,Equity,Minimum Variance + Context-Weighted Sentiment,DUK,0.0
2023-05-01,Equity,Minimum Variance + Context-Weighted Sentiment,EA,0.07758792233478166
2023-05-01,Equity,Minimum Variance + Context-Weighted Sentiment,GE,0.0
2023-05-01,Equity,Minimum Variance + Context-Weighted Sentiment,GILD,9.607276407664714e-18
2023-05-01,Equity,Minimum Variance + Context-Weighted Sentiment,GS,3.887126525093813e-19
2023-05-01,Equity,Minimum Variance + Context-Weighted Sentiment,INTC,1.2427694784354513e-17
2023-05-01,Equity,Minimum Variance + Context-Weighted Sentiment,KO,0.15301418868275393
2023-05-01,Equity,Minimum Variance + Context-Weighted Sentiment,MMM,0.0
2023-05-01,Equity,Minimum Variance + Context-Weighted Sentiment,MRK,0.1708319988088113
2023-05-01,Equity,Minimum Variance + Context-Weighted Sentiment,MS,0.0
2023-05-01,Equity,Minimum Variance + Context-Weighted Sentiment,NEE,1.0145464764414243e-18
2023-05-01,Equity,Minimum Variance + Context-Weighted Sentiment,NEM,0.004470004380274015
2023-05-01,Equity,Minimum Variance + Context-Weighted Sentiment,NKE,1.039175949211921e-17
2023-05-01,Equity,Minimum Variance + Context-Weighted Sentiment,NUE,0.0
2023-05-01,Equity,Minimum Variance + Context-Weighted Sentiment,NVDA,0.0
2023-05-01,Equity,Minimum Variance + Context-Weighted Sentiment,O,0.10456460319424338
2023-05-01,Equity,Minimum Variance + Context-Weighted Sentiment,OXY,0.0
2023-05-01,Equity,Minimum Variance + Context-Weighted Sentiment,PLD,1.1878970954857039e-17
2023-05-01,Equity,Minimum Variance + Context-Weighted Sentiment,PSA,9.735834175421553e-18
2023-05-01,Equity,Minimum Variance + Context-Weighted Sentiment,QCOM,1.3537223146028108e-18
2023-05-01,Equity,Minimum Variance + Context-Weighted Sentiment,SBUX,0.0
2023-05-01,Equity,Minimum Variance + Context-Weighted Sentiment,SHW,0.0
2023-05-01,Equity,Minimum Variance + Context-Weighted Sentiment,SLB,0.0
2023-05-01,Equity,Minimum Variance + Context-Weighted Sentiment,SO,0.0
2023-05-01,Equity,Minimum Variance + Context-Weighted Sentiment,T,0.03560515829177857
2023-05-01,Equity,Minimum Variance + Context-Weighted Sentiment,TMUS,4.16256585619456e-19
2023-05-01,Equity,Minimum Variance + Context-Weighted Sentiment,TTWO,0.021615094679329053
2023-05-01,Equity,Minimum Variance + Context-Weighted Sentiment,UPS,0.0
2023-05-01,Equity,Minimum Variance + Context-Weighted Sentiment,USB,0.0
2023-05-01,Equity,Minimum Variance + Context-Weighted Sentiment,V,8.091710362956642e-18
2023-05-01,Equity,Minimum Variance + Context-Weighted Sentiment,WFC,0.0
2023-05-01,Equity,Minimum Variance + Context-Weighted Sentiment,WMT,0.11902709450412563
2023-05-01,Equity,Minimum Variance + Context-Weighted Sentiment,XOM,0.0
2023-06-01,Equity,Minimum Variance + Context-Weighted Sentiment,ABBV,0.05358808491835009
2023-06-01,Equity,Minimum Variance + Context-Weighted Sentiment,ABT,1.0285163033001841e-17
2023-06-01,Equity,Minimum Variance + Context-Weighted Sentiment,ADBE,0.0
2023-06-01,Equity,Minimum Variance + Context-Weighted Sentiment,AEP,0.0
2023-06-01,Equity,Minimum Variance + Context-Weighted Sentiment,AMD,4.380650967933089e-18
2023-06-01,Equity,Minimum Variance + Context-Weighted Sentiment,AMGN,0.08297361032424957
2023-06-01,Equity,Minimum Variance + Context-Weighted Sentiment,AMT,0.0
2023-06-01,Equity,Minimum Variance + Context-Weighted Sentiment,BA,0.0
2023-06-01,Equity,Minimum Variance + Context-Weighted Sentiment,CAT,0.0
2023-06-01,Equity,Minimum Variance + Context-Weighted Sentiment,CCI,0.0
2023-06-01,Equity,Minimum Variance + Context-Weighted Sentiment,CMCSA,0.0
2023-06-01,Equity,Minimum Variance + Context-Weighted Sentiment,COP,0.0
2023-06-01,Equity,Minimum Variance + Context-Weighted Sentiment,CVX,0.04106169556264354
2023-06-01,Equity,Minimum Variance + Context-Weighted Sentiment,D,0.0
2023-06-01,Equity,Minimum Variance + Context-Weighted Sentiment,DD,0.0
2023-06-01,Equity,Minimum Variance + Context-Weighted Sentiment,DIS,0.0
2023-06-01,Equity,Minimum Variance + Context-Weighted Sentiment,DOW,5.829872951625141e-18
2023-06-01,Equity,Minimum Variance + Context-Weighted Sentiment,DUK,2.57377375549735e-18
2023-06-01,Equity,Minimum Variance + Context-Weighted Sentiment,EA,0.12627196759067247
2023-06-01,Equity,Minimum Variance + Context-Weighted Sentiment,GE,0.0
2023-06-01,Equity,Minimum Variance + Context-Weighted Sentiment,GILD,1.4428407684059443e-17
2023-06-01,Equity,Minimum Variance + Context-Weighted Sentiment,GS,0.0
2023-06-01,Equity,Minimum Variance + Context-Weighted Sentiment,INTC,5.833493840992986e-19
2023-06-01,Equity,Minimum Variance + Context-Weighted Sentiment,KO,0.24752080581992164
2023-06-01,Equity,Minimum Variance + Context-Weighted Sentiment,MMM,1.0066839339653703e-18
2023-06-01,Equity,Minimum Variance + Context-Weighted Sentiment,MRK,0.16617298120415136
2023-06-01,Equity,Minimum Variance + Context-Weighted Sentiment,MS,0.0
2023-06-01,Equity,Minimum Variance + Context-Weighted Sentiment,NEE,0.0
2023-06-01,Equity,Minimum Variance + Context-Weighted Sentiment,NEM,1.2568654766733288e-18
2023-06-01,Equity,Minimum Variance + Context-Weighted Sentiment,NKE,0.0
2023-06-01,Equity,Minimum Variance + Context-Weighted Sentiment,NUE,0.0
2023-06-01,Equity,Minimum Variance + Context-Weighted Sentiment,NVDA,1.528026657070062e-18
2023-06-01,Equity,Minimum Variance + Context-Weighted Sentiment,O,0.09505607678634853
2023-06-01,Equity,Minimum Variance + Context-Weighted Sentiment,OXY,0.0
2023-06-01,Equity,Minimum Variance + Context-Weighted Sentiment,PLD,6.884299358692441e-18
2023-06-01,Equity,Minimum Variance + Context-Weighted Sentiment,PSA,3.693380765933762e-18
2023-06-01,Equity,Minimum Variance + Context-Weighted Sentiment,QCOM,0.0
2023-06-01,Equity,Minimum Variance + Context-Weighted Sentiment,SBUX,9.32869738735563e-19
2023-06-01,Equity,Minimum Variance + Context-Weighted Sentiment,SHW,0.0
2023-06-01,Equity,Minimum Variance + Context-Weighted Sentiment,SLB,7.764043076181218e-19
2023-06-01,Equity,Minimum Variance + Context-Weighted Sentiment,SO,0.0
2023-06-01,Equity,Minimum Variance + Context-Weighted Sentiment,T,0.02493578986823631
2023-06-01,Equity,Minimum Variance + Context-Weighted Sentiment,TMUS,1.5807235564226338e-17
2023-06-01,Equity,Minimum Variance + Context-Weighted Sentiment,TTWO,1.6509694346121117e-18
2023-06-01,Equity,Minimum Variance + Context-Weighted Sentiment,UPS,7.460690411016348e-18
2023-06-01,Equity,Minimum Variance + Context-Weighted Sentiment,USB,0.0
2023-06-01,Equity,Minimum Variance + Context-Weighted Sentiment,V,4.628898567496696e-18
2023-06-01,Equity,Minimum Variance + Context-Weighted Sentiment,WFC,8.646223944638112e-18
2023-06-01,Equity,Minimum Variance + Context-Weighted Sentiment,WMT,0.16241898792542653
2023-06-01,Equity,Minimum Variance + Context-Weighted Sentiment,XOM,8.858512384433052e-18
2023-07-03,Equity,Minimum Variance + Context-Weighted Sentiment,ABBV,0.08882149324436356
2023-07-03,Equity,Minimum Variance + Context-Weighted Sentiment,ABT,0.0
2023-07-03,Equity,Minimum Variance + Context-Weighted Sentiment,ADBE,0.0
2023-07-03,Equity,Minimum Variance + Context-Weighted Sentiment,AEP,0.0
2023-07-03,Equity,Minimum Variance + Context-Weighted Sentiment,AMD,0.0
2023-07-03,Equity,Minimum Variance + Context-Weighted Sentiment,AMGN,0.012314703055774286
2023-07-03,Equity,Minimum Variance + Context-Weighted Sentiment,AMT,0.0
2023-07-03,Equity,Minimum Variance + Context-Weighted Sentiment,BA,3.617307289344556e-18
2023-07-03,Equity,Minimum Variance + Context-Weighted Sentiment,CAT,4.3368164280717084e-18
2023-07-03,Equity,Minimum Variance + Context-Weighted Sentiment,CCI,4.95692262974482e-18
2023-07-03,Equity,Minimum Variance + Context-Weighted Sentiment,CMCSA,1.0057160694320736e-17
2023-07-03,Equity,Minimum Variance + Context-Weighted Sentiment,COP,2.176950035250253e-18
2023-07-03,Equity,Minimum Variance + Context-Weighted Sentiment,CVX,0.014652539703307654
2023-07-03,Equity,Minimum Variance + Context-Weighted Sentiment,D,0.0
2023-07-03,Equity,Minimum Variance + Context-Weighted Sentiment,DD,0.0
2023-07-03,Equity,Minimum Variance + Context-Weighted Sentiment,DIS,0.0
2023-07-03,Equity,Minimum Variance + Context-Weighted Sentiment,DOW,0.0
2023-07-03,Equity,Minimum Variance + Context-Weighted Sentiment,DUK,0.0
